1.618457440192974772e+00 1.482578925374034906e+00 1.494026900535545765e+00
1.699885376568138984e+00 6.258226024035859147e+00 7.646039492937380722e+00
2.296362658646483812e+00 5.461133308913519002e+00 6.072077969276431730e+00
1.231372986357214927e+00 2.004535885165604547e+00 1.203963687100947366e-01
1.748792526201336628e+00 5.465834401417414945e+00 8.525539850087850979e+00
3.260777470365510577e+00 5.361579733329999264e+00 5.526417513220478916e+00
2.146237334025155263e+00 5.754525314010628279e+00 7.291797943316387531e+00
9.511253548302268657e-01 1.993074451101070066e+00 1.059136645237260366e+00
2.226350656276363527e+00 5.743566413391433478e+00 8.513613777624057022e+00
1.643508330004718854e+00 2.386553557879090182e+00 2.756985110453756160e+00
8.710159312452596669e-01 3.033774258647035982e+00 2.800587210565624208e+00
8.673636044991059890e-01 5.967348211476389608e+00 7.965043828811136706e+00
1.746421622931267681e+00 6.132679967768828178e+00 9.319925644495910433e+00
8.955581427010118611e-01 6.426617437165879076e-01 6.960735542585618774e-01
2.199343918000253861e-01 1.867017028597760531e-01 7.517413448276879517e-01
3.247680225932879416e+00 5.791134625615402598e+00 4.572576670423947220e+00
2.730928634312618897e+00 6.670428825367464398e+00 5.074237615962277737e+00
2.933272996069471006e+00 6.254563953170666935e+00 5.790189547031398654e+00
1.970882110498485051e+00 6.289311663965815313e+00 4.715115176614603776e+00
2.453401767887576579e+00 5.862350458446140777e+00 8.100494212095151525e+00
2.620794950236724041e+00 6.059498929031346570e+00 4.314286117105875284e+00
4.114162447985567628e-01 8.641921487120390877e-01 5.728378714065378574e-01
3.393084224543652105e-02 2.865496508696008693e+00 3.181824895455563684e+00
5.866646435202935717e-01 9.977014417240170907e-01 8.746381824740745436e-01
3.529404667070866752e-01 1.393680096652020417e+00 2.071558375278492292e+00
2.303152896774361746e+00 5.297255386546394718e+00 8.592767615715157348e+00
1.712335598295520178e+00 3.090552418608806917e+00 3.530382433798763930e+00
5.637696466829893449e-01 3.241846347712352028e+00 2.957796422325860597e+00
1.625292976509451481e+00 5.945014550352775373e+00 7.823673115749188334e+00
3.513435810145135729e-01 3.800635453953384424e+00 2.627148141688149252e+00
2.839451212168581318e+00 6.687885137308938965e+00 4.534523998337313344e+00
4.142090608792284634e+00 6.920173479306980902e+00 4.870511060393356573e+00
2.373904290025801611e+00 5.815600567642282392e+00 8.540660243031620524e+00
3.567801090408045273e+00 6.324859779821670358e+00 5.150498597932807066e+00
2.971161977172659618e+00 6.357756106559092402e+00 4.912241821873363001e+00
1.943924804937777306e+00 2.870581343664553753e+00 2.466498256328407912e+00
3.126656985292101787e+00 5.750011434281874223e+00 5.208787487657089876e+00
3.455628309667280185e-03 2.177330853153174317e+00 2.030315326023681699e+00
2.402827718132594548e+00 6.277659363186360864e+00 5.671772233844356137e+00
3.373913326082711439e+00 5.518367194410765286e+00 5.359171101039349239e+00
1.037638984283591359e+00 2.840287938313328375e+00 2.202315839221837823e+00
-1.410998284307078965e-01 1.242386321715634123e+00 1.172807337688379414e+00
1.145958954531191676e+00 1.378743085676625846e-01 9.287434948824576653e-01
3.034041740512702923e+00 6.044533109485101363e+00 4.526320263293981405e+00
1.972436637440742713e+00 5.275036112604581717e+00 6.596920903336849662e+00
2.115518060450384930e+00 5.796571569575862171e+00 8.182183356795999174e+00
1.398699698761117105e+00 2.782699118895111123e+00 3.287128063219628693e+00
2.003759639075827437e+00 5.332455482366160737e+00 7.531976030354154972e+00
2.795189974476290917e+00 6.455237968788073211e+00 5.213236405529185546e+00
1.462662214124522242e+00 1.198150269583892369e+00 1.230507902627926198e+00
2.858540993881846237e+00 6.214458492177835858e+00 4.404166596341353213e+00
1.949077095215048461e+00 6.895359050155225322e-01 3.992042830462323444e-01
2.353463425286934640e+00 5.714970659290281141e+00 5.959174887490075179e+00
-1.172057755414113167e-02 2.997492201889512042e+00 2.660161517150408272e+00
1.156657663752295839e+00 2.785172314688350692e+00 3.306627749420746554e+00
2.635774909834548652e+00 6.561048553751197332e+00 8.329741612755743319e+00
8.675333422457515153e-01 1.073866930209667725e+00 3.873436066126361155e-01
2.030404334859178928e+00 6.018693358656323156e+00 8.054408767331896257e+00
1.599643552738356345e+00 1.225138931993534630e+00 1.683498448773680822e+00
3.790905420803477588e-01 2.404989445823038086e+00 2.811206738601550459e+00
1.140963665086563328e+00 5.944699505877144574e-01 1.182384828340674376e+00
4.834213425221882687e-01 2.652202509212363335e+00 2.831114020740289394e+00
8.533594966743439647e-01 3.769283369416790208e+00 3.014442639464097962e+00
1.414698362254992015e+00 3.648524155529117685e+00 3.180600176576511728e+00
6.594766619519701889e-01 2.698260988203291522e+00 2.577548606388929464e+00
1.223037933718969406e+00 1.076804944326675617e+00 1.096944597645978847e+00
2.654239357109163144e+00 6.408542256002299098e+00 5.098202304245551097e+00
1.109810415698693431e+00 3.401415610915884180e+00 2.739447313716603549e+00
1.471098202624006257e+00 2.698043271280383681e+00 3.329760098873841390e+00
2.680922747168060560e+00 5.759434708053539964e+00 5.285210514714920649e+00
2.215854894327678348e+00 5.501016502403814457e+00 8.178235671905289550e+00
1.736191553263715992e+00 5.832731227269689178e+00 8.608170888153050981e+00
2.997218366026066061e+00 7.211453928518328560e+00 4.794403348989664693e+00
1.404763670923606433e+00 5.698975453009862413e+00 7.888374698041642930e+00
1.974287904791282688e+00 5.774788352565177973e+00 7.638858170248418844e+00
7.908143758920387345e-01 3.277582223027565966e+00 4.035286992458775757e+00
2.436592144738991106e+00 5.765722270103939451e+00 7.709135682061845074e+00
3.014928899438203747e+00 6.617283566277418316e+00 4.655244602030316869e+00
2.552801677017424886e+00 6.498751333874639435e+00 8.155493585426073722e+00
2.990582928186815259e+00 6.327003235125629566e+00 5.664009591137705080e+00
2.115561160742831515e+00 5.075224081519338348e+00 8.171923465019791166e+00
1.090711247725010269e+00 3.253856570864558595e+00 3.576405502047008245e+00
2.348018753808712944e+00 6.070323337845738187e+00 8.403339348242035101e+00
2.132498316637846614e+00 4.156769124161321383e-01 5.865793741937518346e-01
1.900267705501129667e+00 6.082854610534399242e+00 8.218348092923598358e+00
2.202075517612173794e+00 6.697000634039433464e+00 7.315599329630551040e+00
1.057138872554755027e+00 3.519420182591086466e+00 3.162104796724938716e+00
1.073257122746082981e+00 7.356805978072294971e-01 -3.080181849062506583e-01
4.154838562881916220e-01 2.672336801122725092e+00 3.286730072805787994e+00
2.600215051810563782e+00 5.555036775554595962e+00 7.347530340015795858e+00
3.541075467373616004e+00 5.889644565252637243e+00 5.692601068501732975e+00
1.081195993921802767e+00 1.298948091238988800e+00 9.861737329449760114e-01
1.310108647953651895e+00 6.053984210103721786e+00 7.399840889883614103e+00
1.681663909523487099e+00 6.942698023030818844e-01 8.070801318753875186e-01
1.087851447936150295e+00 3.461119536175238931e+00 2.884686306769292496e+00
3.459052923350911080e+00 6.056751230514128892e+00 4.742060059537026362e+00
3.247081413507320935e+00 5.374878691652193119e+00 5.286513900038108282e+00
1.816944483680395628e+00 3.493871673318494242e+00 3.351609045193448821e+00
5.215675353950510740e-01 8.029708265931960742e-01 1.179537380485779607e+00
1.426716274644763249e+00 2.181418479994955639e+00 2.562138565030947390e+00
1.525354602337740229e+00 6.016231454310100979e+00 9.069582877404192445e+00
9.019193820252318083e-01 6.126708402715824064e+00 7.189319700887025100e+00
2.005435723639564571e+00 7.129177453316656532e+00 7.591806230076944217e+00
2.795511607883975014e+00 6.487907721413576745e+00 4.540746887861384806e+00
1.839429220495676365e-01 2.787067380150086038e+00 3.198802542807885896e+00
2.599013374522072262e-01 2.989489345907312856e+00 2.706536637661894673e+00
3.279288363003371121e+00 5.519844409072198310e+00 4.835539813763498174e+00
2.163404487096444839e+00 6.217267504479407236e+00 8.040103603121432130e+00
3.296279494048282910e+00 5.850098484217836514e+00 8.262972080591392654e+00
1.869906997786678460e+00 1.652620863511684579e+00 6.432280952250877260e-01
2.256532878894931926e+00 6.944953648066680252e+00 5.456058972884661351e+00
2.090366559922161471e+00 5.358201220091827643e+00 7.841157912185451551e+00
2.427886242594197164e+00 6.192522072227643726e+00 5.160488549322924889e+00
1.304779728857875520e+00 4.971278552684732510e-02 8.220812525743862453e-01
1.684458216560198895e+00 5.939304170750874245e-01 1.324377295430189339e+00
2.688394977147720688e+00 6.280795736641134219e+00 4.897472610360781076e+00
2.367435789465855311e+00 5.301429678362559628e+00 7.691687857215198321e+00
1.065353318661361737e+00 6.149641158630234195e+00 8.033571423177727766e+00
2.476228910936056238e+00 6.111981535523383080e+00 7.764557822174993795e+00
1.478612087710699630e+00 6.007088183807490545e+00 7.891299987120798498e+00
3.171559704944939995e+00 5.394020742317229278e+00 4.379664813021777015e+00
1.581791605952399538e+00 6.667806605898215722e+00 7.882140019444002554e+00
-2.069063979490404215e-02 3.282723069086789458e+00 2.766904155319856784e+00
1.387305340978708390e+00 1.773086229659599056e+00 9.835674874020815528e-01
1.516140860484109787e+00 2.339500989492117711e+00 2.932222665951003560e+00
8.424960302001058832e-01 1.539816803120828137e+00 1.212646414765532477e+00
1.995757160101181427e+00 3.519756158768965193e+00 2.584953428396805641e+00
1.132224303848330171e+00 3.103746836717121038e+00 2.740643441051204832e+00
2.679013135018327496e+00 6.026604017025580795e+00 5.483336520234464828e+00
1.996355143183563774e+00 6.532923728920936313e+00 7.524277977102631354e+00
1.243117459933946067e+00 2.397249147191540697e+00 3.050982027762085380e+00
1.377109620845030191e+00 2.843933668061830566e+00 2.987577230268407380e+00
1.873058566574169248e+00 5.643255619263266354e+00 7.806485236086022184e+00
1.217385579626649506e+00 2.675882993259683484e+00 2.699086751924688610e+00
1.704003122321921859e+00 1.437885957824174055e+00 6.371497324522175099e-01
1.213791784035149757e+00 2.016878721388617901e+00 3.509991592252269754e+00
1.083167857576848414e+00 1.434630428173796268e+00 9.320973756058782422e-01
2.715598470691256150e+00 6.795666077063728494e+00 5.027353294386843530e+00
8.657604902731149688e-01 3.331176031533584325e+00 2.731835193223641323e+00
1.076779383750745112e+00 1.026354322706638733e+00 4.949737042149238153e-01
1.343928369872224637e+00 1.165469295987132003e+00 2.008670884734524709e+00
1.287665039435649250e+00 2.682319097239115102e+00 2.751646265979765360e+00
2.602134853346025345e+00 5.170300335852020090e+00 7.610867068246196965e+00
1.349313238255262615e+00 1.404732621987631935e+00 1.826132607757008586e+00
2.873117663229286300e+00 6.355286270046684116e+00 6.750230850054085074e+00
5.123942797866842813e-01 6.156308126848446527e-01 1.494199711396848818e+00
3.469232535390223582e+00 6.501433558110877975e+00 5.649718121867293164e+00
1.303273462277606987e+00 1.127201616959683017e+00 1.085936577744330611e+00
7.514911455845256771e-01 1.114938953084559925e+00 1.128486722039820922e+00
3.502448307233322566e+00 6.320432684582651284e+00 5.057847440203600442e+00
2.058371647857137443e+00 6.421823566123961768e+00 7.713688820932223855e+00
1.317214321421221079e+00 8.486866276464293257e-01 1.408625153366645177e+00
4.306940505846482692e-01 1.505102244991448845e+00 2.059946791968711999e+00
3.436889941631371848e+00 6.686245714443803223e+00 3.940636816188118452e+00
3.011461995669015845e+00 5.919626242601195187e+00 4.510884723633142634e+00
3.232223836871324085e+00 6.953296993732204001e+00 5.468640545213810711e+00
1.476887747390815742e+00 6.038450208478702841e-01 6.059059557169294008e-01
6.734638289090453256e-01 2.685670149869176182e+00 2.861056433457265236e+00
1.075074625752881152e+00 2.708069925487532004e+00 2.584526115538570590e+00
1.741884838180054462e+00 5.407813220151735933e+00 7.831224887043790162e+00
7.842358285166171061e-01 9.501661442173212624e-01 -1.228112757479560280e-02
9.061061095421137912e-01 1.510424229283348962e+00 2.321022663213840431e+00
1.422072839757271057e+00 3.333861396595540150e+00 2.961419123896925854e+00
3.042477632864196480e+00 6.921107242905975454e+00 4.332977348201332291e+00
3.282101142822116735e+00 6.234140211414048949e+00 4.714315561652670183e+00
1.478331327771052361e+00 1.864133965467713594e-01 -2.683763532787941664e-01
2.877716332252129749e+00 5.670121723781478273e+00 4.998163154463628466e+00
1.868280486671640261e+00 1.107734088379278559e+00 1.103475519328207977e+00
2.197497864266823697e+00 6.661040025135031684e+00 4.150182976842666349e+00
1.604515167506020301e+00 3.456835732661073024e+00 2.781491704133770337e+00
7.019099852205945567e-01 5.589955666458097383e-01 1.607661812713640614e+00
-1.768256997263351060e-01 1.503353735340140496e+00 9.755627698920998903e-01
1.356555158506350445e+00 4.135422285878224136e-01 1.144716512427360611e+00
4.791840855783728870e-01 3.506070026484106705e+00 2.857082428138303598e+00
3.527370593808398791e+00 6.887049359454163522e+00 4.905261569838539337e+00
7.396349010392745393e-01 1.524060042349427047e+00 3.970720959998798039e-01
2.208043486093679064e+00 5.619618788380262409e+00 8.731406371675403122e+00
2.580569215041063735e+00 6.371313996860436646e+00 7.477636190031049956e+00
2.678096784440512579e+00 5.866465348622422304e+00 5.253146935869477119e+00
1.166133250616546713e+00 2.977856755083978513e+00 3.078600377504966623e+00
4.025998358831891721e+00 5.870470854388701198e+00 4.592268180323085147e+00
2.402820084570154169e-01 3.485376406241477376e+00 3.383752990277506534e+00
9.307841152242701810e-01 8.078420601055068540e-01 7.932105553868963321e-01
6.083988060306081413e-01 1.993725487830988463e+00 7.725388335668114115e-01
2.962314507686162557e+00 6.027597866657178116e+00 4.952912920033114119e+00
2.931983522002610698e+00 6.003024731538819658e+00 7.841647045780097969e+00
3.335503786289747641e+00 6.618353240687871342e+00 5.273690274600721928e+00
9.537322561432304280e-02 5.039124400084531441e-01 1.421909671571045086e+00
2.345164114982113190e+00 5.913149848839107214e+00 8.383808016483403236e+00
1.727775625513527480e+00 2.759058723096568411e+00 3.000848460701898368e+00
1.253502647778570456e+00 2.729376077715873983e+00 2.831002149729187956e+00
7.113802355754301754e-01 1.818648930459361157e+00 1.482661595809101618e-01
1.857896866402031666e+00 5.411865738262028103e+00 7.685830979244140160e+00
1.210667843517028164e+00 3.063531001016588817e+00 3.270315298043890984e+00
4.429176664839244992e-01 1.180640734961098337e+00 1.412375312198416166e+00
3.113100074871978595e+00 7.031868063778549782e+00 4.819866406092148559e+00
1.234831622954058572e+00 4.542729661310674905e-01 1.191871495139053660e+00
2.146045464946613190e+00 6.175507004449889870e+00 8.460144607716342691e+00
-2.409842149922232224e-01 5.382791238166805270e-01 6.241411643319865199e-01
3.507226487999730580e+00 4.939206047466914384e+00 4.044093887258278563e+00
1.175782845134240917e+00 2.810280204429850937e+00 3.160495098663186564e+00
1.505916421064382948e+00 3.511103371361230963e+00 3.784149683754567839e+00
-6.441525084560817405e-02 2.298364861830305195e+00 3.129661761340650550e+00
1.129549538717505630e+00 8.513123468709320463e-01 1.446364389307162046e+00
1.710262483685096591e-01 2.401422160340143996e+00 3.897140720619599819e+00
4.685933925448139137e-01 1.204596830920153128e+00 1.299902132533503618e+00
1.426457577735625648e+00 1.711235093574548394e+00 4.546743647550889333e-01
1.278488393062030770e+00 1.796771037015449046e+00 2.278795136880967798e-01
1.283218698484493547e+00 1.577954734376205037e+00 5.617366497875548870e-01
1.978117859487202423e+00 6.114050743797050380e+00 8.455747784423138569e+00
2.430764937621588739e+00 5.520176867225200290e+00 7.920399590999474881e+00
1.568647853249828028e+00 3.798114479174717673e+00 2.124116759579877556e+00
3.610728368706471070e+00 5.842968261335075297e+00 4.933409835435839774e+00
5.173098147904939825e-01 3.807798105938482003e+00 2.520811155796004233e+00
3.253849862109515545e+00 6.320889815512058973e+00 4.965847977283315728e+00
1.111284153095740912e+00 1.163898791661995835e+00 6.248346713600232416e-01
1.640088262600456481e+00 -1.769473433819561681e-01 1.055489701390269763e+00
1.501991780726589454e+00 5.751907449932646799e+00 8.208428126006008796e+00
1.060111204616045910e+00 2.633585733429866238e+00 2.991806319523333091e+00
9.406057563020515655e-01 6.386756225954571597e+00 8.292302306855166449e+00
1.679719064541103091e+00 2.830548656499330296e+00 3.680260037974067089e+00
1.930555310695214910e+00 2.817594297551724747e+00 3.643009278175497023e+00
2.007581873879110912e+00 6.647838586836544827e+00 7.500414524093454993e+00
2.046997580149982454e+00 6.985697379856924627e+00 7.620747904247272331e+00
1.387737915342962314e+00 5.512742416165931303e+00 8.072307688886258603e+00
6.246047628616038239e-01 3.349600049958573189e-01 5.074294553605187552e-01
3.758134532101178316e-01 2.993948681118173916e+00 3.247612101055843414e+00
8.413321263569434327e-01 4.986975211841349065e-01 1.406567353434559520e+00
1.402477215391009668e+00 1.118181063487569737e+00 1.982599579178467852e+00
-1.992355834690404670e-01 3.554881682158408829e+00 2.613227059101108640e+00
2.867624253325995465e+00 6.192869937682399240e+00 4.618796143050911240e+00
1.926528092341439846e+00 6.634584476159039568e+00 8.202417548393105662e+00
2.269836342372009597e+00 6.177144092545801435e+00 4.711533274576725994e+00
2.936445436429164779e+00 7.013243576407620417e+00 4.034148351895692208e+00
1.326020547218172529e+00 7.805710303618823565e-01 8.782866508070673595e-01
1.978358887379551900e+00 5.557727359778007248e+00 7.257582129327285969e+00
2.842671743832152487e+00 6.208624990069716354e+00 8.818385624529240019e+00
3.800519472228667706e+00 7.004172646925618473e+00 5.058876937159609177e+00
3.556258083106276224e+00 5.545441675628763889e+00 4.919309852980616071e+00
3.054234590956645512e+00 5.842404812601802000e+00 4.344205173643850948e+00
1.639478338751124031e+00 5.818183644275567445e+00 8.005098786759312190e+00
1.170273141568946018e+00 3.270098676378716096e+00 3.246117035157351616e+00
1.147238432458710600e+00 -1.044422781190970095e-01 7.167619054687427438e-01
3.063428881531863102e+00 5.678411314408593924e+00 4.363709581391026937e+00
7.119661320321462039e-01 1.209407292128768852e+00 1.815338624207482932e+00
1.592005860980595378e+00 5.945841272843855663e+00 8.292357696274658352e+00
2.934569611170844805e+00 6.271548934449836743e+00 4.898845487974416990e+00
2.328196902458241624e-01 7.502735356359948593e-01 1.361455996086901044e+00
1.054989727154956203e+00 3.706543102541683510e+00 2.509210456137205281e+00
2.434176284176978733e-01 8.114856094144711207e-01 8.153217517680825255e-01
2.357101531548913886e+00 5.482234454962280346e+00 7.584561262716616348e+00
1.387496419249353297e+00 6.362087267857990724e+00 8.438772804044825548e+00
1.687955529292860302e+00 6.224497478344575008e+00 8.372077238892943640e+00
1.770354715487753472e+00 3.785070530719578663e+00 3.267153714156105782e+00
1.524070799619335226e+00 5.089092942550335508e+00 8.082013731571890958e+00
-6.135519162870228804e-02 1.138734395543356204e+00 1.798693502633099905e+00
1.436934241385961375e+00 1.346858429228396936e+00 1.389837895742304541e+00
2.320605469946491528e+00 5.846692193048490971e+00 7.557583232651119864e+00
1.098238975692508612e+00 -1.017436919378058580e-01 1.246144042386597262e+00
4.729565117387528606e-01 3.229244033920350976e+00 2.511572129406907994e+00
1.530145636899950645e+00 3.282137794912130868e+00 3.208929874977918484e+00
2.610672029773016156e+00 5.364078097533415246e+00 8.225450185270988257e+00
2.288503527889909517e+00 5.977311599083427573e+00 7.416597534882291676e+00
4.215324093740944189e-01 3.037322476394715309e+00 3.088610081274036467e+00
5.244570673917151593e-01 2.339203170901982709e+00 3.172443650263565118e+00
1.020392762071926418e+00 1.269287103413790696e+00 1.939181192203228044e+00
1.106355472515992977e+00 4.516312179821457828e-02 1.162571498614947130e+00
1.223944390039666930e+00 6.475096755702113072e+00 7.879374117505338226e+00
1.295769939544690219e+00 3.171204762381087505e+00 2.292618081318385848e+00
1.780015729255587820e+00 2.673060187375640329e+00 2.668579240163980515e+00
3.922730668705929347e+00 5.446965280822575473e+00 4.421861409907303475e+00
1.022222639686929391e+00 3.048234152583024326e+00 1.909066068907376179e+00
2.405502381546936519e+00 7.058573012570242611e+00 4.028210066992400584e+00
2.586261522766347909e+00 5.721744780033865219e+00 4.115022940102947224e+00
2.787327509029583261e+00 6.633959136856909744e+00 5.682663713165367447e+00
1.389032205201271797e+00 2.443936390082789512e+00 3.328705107941254848e+00
2.399467317326847038e+00 7.142442008531662445e+00 5.585197074304362630e+00
1.935298438265881549e+00 5.950747859702510745e+00 7.835458555312808215e+00
1.498472187754999574e+00 4.006802003163099535e+00 3.564562693297941287e+00
1.576025536126714144e+00 7.961047616200532806e-01 1.041937882538332749e+00
2.213946637064773793e+00 5.804928207400970486e+00 5.721197004448443479e+00
1.180530344656254726e+00 -3.194393989533139688e-03 1.135268259375340039e+00
1.678692893830658006e+00 5.898302487651717385e+00 7.697740802022171813e+00
8.043953047802221423e-02 2.515796466253779062e-01 1.175689585909579282e+00
3.200089400195325062e+00 6.734376668504805430e+00 4.510348591678718932e+00
9.546882955893444267e-01 1.295864991347743356e+00 1.246887900537105631e+00
3.408009024652469687e+00 5.793693153397700080e+00 4.683536748983755160e+00
2.522824752251050739e+00 6.736338443288927280e+00 7.631638820779639509e+00
1.921044237881660566e+00 6.134394547426588851e+00 7.899572809093629466e+00
2.667297132753478905e-01 5.446120465385246856e-01 4.952121084818917884e-01
9.177142964199267450e-01 7.861253389135540726e-01 3.679493736654281255e-01
9.318674591714120048e-01 2.514351258388912935e+00 2.729184222172718499e+00
3.130965797407484486e-01 -1.450399627163001526e-01 1.498268327494105989e+00
2.834464467461629278e-01 2.430349271129000677e+00 2.651658731286393511e+00
1.463372347630617742e+00 2.799867632448254984e+00 3.435431934721886460e+00
1.524297983229971232e+00 6.073932510964363374e+00 8.217600610093736435e+00
7.857441999257381848e-01 2.456990493963196354e+00 3.746224207252434102e+00
2.517228735770209447e+00 5.816926665068447910e+00 4.377716433257219819e+00
2.785279461995753270e+00 6.118243322318577704e+00 5.154624998331397201e+00
3.894111817501951123e+00 5.422254483235206202e+00 4.592192624780854437e+00
1.131823124828853944e+00 1.654552752090747481e+00 1.453027250686100835e+00
7.570291946357503576e-01 3.009194329331655648e+00 2.650313745304368584e+00
